assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.464167,-2.772667
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.477,-2.581
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.496667,-2.656
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.509833,-2.786667
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.5155,-2.758167
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.550167,-2.664667
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.559,-2.76
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.613833,-2.6945
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.417333,-2.808333
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.432667,-2.688667
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.435167,-2.679667
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.44,-2.843167
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.464167,-2.806333
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.515,-2.758
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.521667,-2.769667
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.532833,-2.7545
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.558167,-2.761167
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.575333,-2.763833
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.438667,-2.845
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.463667,-2.642667
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.465667,-2.781667
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.4955,-2.656333
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.517667,-2.758333
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.554167,-2.658
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.614167,-2.6945
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.6255,-2.741167
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2004,121.38415,-2.801383
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2004,121.65325,-2.662517
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2005,121.554117,-2.783633
109689248,109689201,Tylomelania insulaesacrae,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2005,121.593883,-2.666017
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1991,121.493333,-2.6
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.500333,-2.616333
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.508833,-2.572833
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.511333,-2.593
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.511333,-2.5645
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.516333,-2.614667
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.472667,-2.598
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.475667,-2.610667
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.477333,-2.580833
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.485167,-2.579167
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.508167,-2.574
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.511167,-2.585
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.515,-2.614333
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.516,-2.614
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.500333,-2.6155
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.508,-2.575667
109690677,109690594,Tylomelania mahalonensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2004,121.489817,-2.56725
109690883,109690770,Tylomelania masapensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2000,121.3515,-2.847333
109690883,109690770,Tylomelania masapensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.3515,-2.847333
109691952,109691903,Tylomelania sinabartfeldi,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,0,121.1635,-2.6715
109691952,109691903,Tylomelania sinabartfeldi,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.1635,-2.6715
109691952,109691903,Tylomelania sinabartfeldi,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.165167,-2.673667
109723591,109723575,Tylomelania tominangensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1991,121.72,-2.67
109723591,109723575,Tylomelania tominangensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2000,121.724333,-2.665
109723591,109723575,Tylomelania tominangensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.717667,-2.674667
109723591,109723575,Tylomelania tominangensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.7225,-2.673333
109723591,109723575,Tylomelania tominangensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2006,121.7265,-2.663833
109723750,109723745,Tylomelania turriformis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.2545,-2.429333
109723750,109723745,Tylomelania turriformis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.416167,-2.554667
109723750,109723745,Tylomelania turriformis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.396667,-2.530667
109723750,109723745,Tylomelania turriformis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.466333,-2.522167
109723809,109723794,Tylomelania wesseli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.532333,-2.626
109723809,109723794,Tylomelania wesseli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.528833,-2.653667
109723809,109723794,Tylomelania wesseli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.530167,-2.629833
109723809,109723794,Tylomelania wesseli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.533167,-2.640333
109723809,109723794,Tylomelania wesseli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2005,121.5327,-2.626367
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1991,121.53,-2.666667
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.511333,-2.593
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.516333,-2.614667
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.472667,-2.598
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.475667,-2.610667
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.477333,-2.580833
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.508167,-2.574
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.512833,-2.592667
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.515,-2.614333
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.516,-2.614
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.508,-2.575667
109723832,109723823,Tylomelania wolterecki,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.560667,-2.8165
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.23,-2.45
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.258333,-2.485
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.341667,-2.453333
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.468333,-2.54
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.491667,-2.54
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.216667,-2.4495
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.2545,-2.429333
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.263,-2.474
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.274667,-2.427333
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.312167,-2.438
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.315167,-2.437833
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.332667,-2.508167
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.333667,-2.445167
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.335383,-2.507167
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.353,-2.454833
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.3845,-2.463667
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.420333,-2.548833
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.449833,-2.523333
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.463,-2.526667
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.475,-2.534333
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,2002,121.2155,-2.444333
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,2002,121.216833,-2.461833
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,2002,121.231167,-2.464167
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,2002,121.259733,-2.474367
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,2002,121.322833,-2.503333
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,2002,121.3604,-2.4557
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,2002,121.396667,-2.530667
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,2002,121.417233,-2.48415
